Question,Options,Predicted Answer,Correct Answer,Confidence Level,Explanation
"My favorite spots app. No annoying pop ups, great graphics and games. Well done!","A. Positive
B. Negative",A,A,100,"The sentence ""My favorite sports app No annoying pop ups, great graphics and games Well done!"" expresses satisfaction with a sports application The user appreciates the absence of annoying pop-ups, praises the graphics and games provided by this app, and compliments the overall job done Therefore, this expresses a positive sentiment

Answer and Confidence (0-100): A, 100%"
Fun fun fun...the boss levels are all different and challenging,"A. Positive
B. Negative",A,A,95,"The sentiment analysis of the sentence ""Fun fun funthe boss levels are all different and challenging"" involves considering the tone of the wording used Words such as ""fun"" used thrice, indicates the speaker is having a good time or enjoying themselves The phrase stating ""the boss levels are all different and challenging,"" could be interpreted in different ways, some might consider ""challenging"" as daunting, which could be negative However, within the context of a game, a challenging experience is usually viewed as exciting and engaging, a feature of a well-designed game that keeps players interested and thus can be viewed as positive Therefore, the sentiment based on the overall tone and context is positive

Answer and Confidence (0-100): A, 95%"
"Excellent, addictive! I loved this so much I couldn't put it down for 2 days! A bit annoyed that I once I finished the main game I couldn't play the bonus game without purchasing it, not exactly a bonus if you got to pay! Apart from that I can't fault it, so much fun, amazing game play, graphics and puzzles, I did have to use my 10 free hints but I did waste lot. Can't wait for the next one!","A. Positive
B. Negative",A,A,90,"The overall sentiment of the feedback is positive The user expresses strong positive sentiment with words such as ""Excellent"", ""addictive"", ""loved this so much"", ""couldn't put it down for 2 days"", ""I can't fault it"", ""so much fun"", ""amazing game play"", and ""Can't wait for the next one!"" However, there’s a bit of negativity expressed when the user mentions ""a bit annoyed"" regarding the purchase of the bonus game But looking at the overall context, the positive remarks far outweigh the single negative remark 

Answer and Confidence (0-100): A, 90%"
"Great game I love it! And the prices on packages even better i got recommended this game through family island and got too level 7 and joined a township lol i still love it and will continue to play it just one thing though, i never recieved my 100 rubies for the link from family island to here so help too please","A. Positive
B. Negative",A,A,95,"Analyzing sentence by sentence, ""Great game I love it!"" conveys a positive sentiment because it expresses love for the game This is positive opinion and endorsement from the user The sentence ""And the prices on packages even better"" adds to the positive sentiment because it expresses satisfaction with the pricing ""I got recommended this game through the family island and got too level 7 and joined a township lol"" This shows satisfaction and a sense of accomplishment, which also support a positive sentiment ""I still love it and will continue to play it"" expresses continuous enjoyment and an intention to keep engaging with it, which shows a positive sentiment ""Just one thing though, I never received my 100 rubies for the link from family island to here so help too please,"" despite the user mentioning a problem, it's a feedback to the game company, requesting help, and doesn't significantly negate the overall positive sentiment of the text

Answer and Confidence (0-100): A, 95%"
when i went to load up the game everything was just flashing not sure why cant play it like that,"A. Positive
B. Negative",B,B,95,"The sentence describes a problem the speaker encountered when they tried to play a game The game was ""flashing"" and therefore unplayable, creating a frustrating experience There is a clear understanding the sentiment is negative as the user is expressing dissatisfaction and frustration because of being unable to play the game

Answer and Confidence (0-100): B, 95%"
They say there was a eye but it's the other version? It's very very good for the new travel Activity.. I'm super triggered for the once that said there was a man in Angela's eyes like heck take picture of Angela and crop to the eyes u can see there's no man And even if it's hacked the man in the eyes has been on prison.,"A. Positive
B. Negative",A,A,60,"This sentence is a bit hard to decipher due to several disjointed thoughts and lack of clarity However, the user seems to express positive sentiment when mentioning the ""new travel Activity,"" saying ""It's very very good"" Then, despite the use of term ""triggered,"" which usually has negative connotations, it appears to take a positive, or at the very least, not negative tone in this context (as the user appears to be debunking a rumor or false claim) and notes that even if the rumor were true ""the man in the eyes has been on prison"", implying that the situation is under control 

Answer and Confidence (0-100): A, 60%"
Fun game when it works. Freezes in the middle of the game then closes the app. 80% I can't even play my opponents. Even with great wifi connection still don't work. Even after the 4 updates the game has every week still lags and freezes,"A. Positive
B. Negative",B,B,90,"The user in this sentence appears to have a mixed view of the game they are talking about They seem to enjoy it when it works correctly, indicating a positive sentiment, but they have considerable difficulties, including the app freezing, closing down in the middle of play, and continual lags - even when the user has great wifi and after multiple updates of the game These issues cause significant frustration, inconveniencing the user and hindering their ability to play against opponents, which emphasizes a negative sentiment

Answer and Confidence (0-100): B, 90%"
I'm an Indian player and I'm not able to play competitive mode when I start it the matching making just goes on and on hope you'll do something about it.,"A. Positive
B. Negative",B,A,90,"The analysis of the statement reveals frustration that comes from being unable to play the competitive mode in a game due to endless matching making The sentence ends with a note of hope that the issue will be resolved This sentiment reflects dissatisfaction with the current situation, which carries a negative tone despite the thread of hope

Answer and Confidence (0-100): B, 90%"
Terrible developer support. Paid for content that was never delivered. In good faith I didn't request a refund from Google and attempted to work with the developer. First case was just closed with no response. Second case is in the same state with no responses. Tried @EAHelp on Twitter. They just say wait a few weeks for a response. Not how to treat paid content.,"A. Positive
B. Negative",B,B,100,"The given sentence expresses the user's dissatisfaction and negative experience dealing with developer support and not receiving product service which they paid for The remark ""Terrible developer support"" and ""Paid for content that was never delivered"" both indicate a negative sentiment, and the user's actions such as not requesting a refund, attempting to work with the developer, and reaching out on Twitter show their efforts were inconsistent with the received service This lead to frustration resulting in a negative sentiment

Answer and Confidence (0-100): B, 100%"
Seems like a great game. Easy to maneuver through,"A. Positive
B. Negative",A,B,90,"The analysis of the sentence, ""Seems like a great game Easy to maneuver through"", involves determining the sentiment from the words and phrases used The sentiment of the sentence appears to be positive The words ""great game"" convey a favorable impression of the game being reviewed The phrase ""easy to maneuver through"" is generally seen as a positive trait in a game, suggesting that the controls are intuitive and user-friendly There is no word or phrase in the sentence that suggests a negative sentiment

Answer and Confidence (0-100): A, 90%"
Wonderful experience. I truly believe gaming format is very personal and this one is a favorite of mine. I would like to give some feedback though. The Upgrades are a little clunky to use right now and I'd like to see maybe another loop back into a bar of upgrades for each character once you tap your upgrades Kollection menu. In general the menu systems feel a little clunky that way but overall pretty decent. The tap-to-open animations are so satisfying and I never skip them <3,"A. Positive
B. Negative",A,A,70,"This sentence begins with a positive statement, saying it was a ""wonderful experience"" and that the gaming format is a favorite, suggesting overall satisfaction The sentiment then turns slightly negative with feedback that the upgrades are ""clunky"", indicating that there are parts of the game that need improvement The reviewer also comments on the menu systems being slightly ""clunky"", adding to the negative sentiment However, this is balanced by positive comments about the tap-to-open animations being ""satisfying"" The heart emoji at the end also suggests a positive sentiment 

Answer and Confidence (0-100): A, 70%"
Just started playing within the first game i already made 5.10 thank you very much,"A. Positive
B. Negative",A,A,90,"The sentence expresses a positive sentiment as the speaker indicates they have just started playing a game and have already made a gain (510, though the currency or significance of this number is unclear) The phrase ""thank you very much"" indicates gratitude, which is generally viewed as a positive sentiment

Answer and Confidence (0-100): A, 90%"
"Love this game, but fix this game if i finish level and every time got a coin and there sounds cant stop and still playing until i play next level or i close the game. Can you fix it?","A. Positive
B. Negative",B,B,80,"The analysis begins by observing the overall tone of the sentence In the first section, ""Love this game,"" it can be considered positive because the user seemingly enjoys the game However, the latter part shows dissatisfaction as they describe an issue they're experiencing; this suggests a negative sentiment Considering both parts, it is seen that the user has a mixed sentiment, but since the issue mentioned could greatly impact the overall gaming experience, the negative sentiment is more dominant 

Answer and Confidence (0-100): B, 80%"
Wow very fun game and good graphics nice gatcha game nice warrior to collect,"A. Positive
B. Negative",A,A,95,"The sentence is describing a game, using positive adjectives such as ""fun,"" ""good,"" and ""nice"" repeatedly The user seems to appreciate the game's features, include the gameplay, graphics, the gatcha mechanism, and the collectible warriors This indicates a positive sentiment

Answer and Confidence (0-100): A, 95%"
I like it because I can make cars,"A. Positive
B. Negative",A,A,95,"The sentence, ""I like it because I can make cars"", reflects a positive sentiment Firstly, the word ""like"" indicates a fondness or enjoyment of something — a positive emotion Additionally, the phrase ""I can make cars"" shows the speaker's ability or skill in creating cars, a fact they appear to take satisfaction in There's no negative language or connotation in the sentence

Answer and Confidence (0-100): A, 95%"
I love this game you get to build you get to collect there's just so much involved. You play solitaire to gain everything to build and it's so much fun! Check it out! Won't be sorry it's fun!,"A. Positive
B. Negative",A,A,99,"The sentence expresses enthusiasm for the game being discussed Words such as 'love', 'fun' and 'build' suggest enjoyment and positive engagement Moreover, the directive at the end 'Check it out! Won't be sorry it's fun!' is a strong recommendation implying the speaker's positive sentiment towards the game, as they believe others will also gain enjoyment from it

Answer and Confidence (0-100): A, 99%"
I cant refund it,"A. Positive
B. Negative",B,B,95,"The sentence ""I can't refund it"" expresses an inability or restriction to return a monetary value or refund, an action which is typically expected or desired in certain contexts This indicates a barrier or unfavorable situation, leading one to infer negativity

Answer and Confidence (0-100): B, 95%"
"The game randomly crashes after its fully loaded. it may take a few seconds or minutes to crash. I am not sure why i have this issue. Is this because of the evolution X rom The game has good story and great ost. i am currently at ar53 and there is nothing much to do right now except for abyss, farming and events","A. Positive
B. Negative",B,B,70,"The sentiment analysis of this text can be categorized into two themes: Technical Issues and Gameplay Experience 

For the Technical Issues theme, the user expresses negativity describing a problem, with the game randomly crashing after fully load and uncertainty over the cause of the issue This is indicated by the phrases like ""game randomly crashes"", ""I am not sure why"", ""is this because of"", and the uncertainty the user has about the evolution X rom being the issue

For the Gameplay Experience theme, the user displays positive emotions towards the game's narrative and soundtrack, signified through statements like ""The game has a good story"", ""great ost"" However, a negative sentiment appears in the statement ""there is nothing much to do right now except for abyss, farming and events"", implying dissatisfaction with the current state of the game

When considering the entire text, the sentiment is both negative and positive However, the user seems to talk more about the issues and problems, rather than the things they like about the game This simple counting of positive and negative sentiments gives an overview that negative sentiment is stronger in this case

Answer and Confidence (0-100): B, 70%"
awesome. but it's almost difficult like Dark Souls. i thought it was open world.,"A. Positive
B. Negative",B,B,60,"The user's sentence begins with 'awesome' indicating a positive sentiment The statement 'it's almost difficult like Dark Souls' hints at both positive and negative sentiments: positivity shown because they are enjoying the challenging aspect of the game like 'Dark Souls', and negativity shows due to the difficulty level The user again presents a negative sentiment expressing disappointment toward the end of the sentence 'I thought it was open-world' However, the overall sentiment seems slightly more negative because the user's expectations about the game being open world were not met and the user finds the game difficult 

Answer and Confidence (0-100): B, 60%"
so far so fun. will give more review later when im done exploring more event and gameplay,"A. Positive
B. Negative",A,A,90,"The sentence seems to be a user reviewing a game or an event They mention ""so far so fun"" which indicates they are currently enjoying it, reflecting a positive sentiment The part about leaving a more comprehensive review in the future suggests an open mind, but neither a positive nor a negative sentiment by itself Therefore, based on the present information, a positive sentiment is given

Answer and Confidence (0-100): A, 90%"
"Game is realy great but i am facing some server issues, it had delay some times. Becace of which i cannot play properly please fix these problem.","A. Positive
B. Negative",B,A,90,"The sentence starts with a positive sentiment where the user appreciates the game, stating ""Game is really great"" This denotes satisfaction towards a game However, the sentiment shifts to negative when the user illustrates some issues they are experiencing, saying ""I am facing some server issues,"" which expresses dissatisfaction The user further intensifies the negative sentiment by stating ""it had delay some times,"" and ""Because of which I cannot play properly"" The user ends the statement by requesting a solution for the issue faced - ""please fix these problems"" Overall, although the sentence begins with a positive statement, the main content and the user's experience is largely negative due to the problems faced

Answer and Confidence (0-100): B, 90%"
"This game is pretty amazing, cute and relaxing","A. Positive
B. Negative",A,A,100,"The sentence ""This game is pretty amazing, cute and relaxing"" implies positive sentiments towards the game as it uses positive adjectives such as ""pretty"", ""amazing"", ""cute"", and ""relaxing"" to describe the game A positive sentiment means that the speaker is expressing a positive or favorable opinion Therefore, the sentiment analysis identifies this as a positive sentiment

Answer and Confidence (0-100): A, 100%"
great game,"A. Positive
B. Negative",A,A,95,"The sentence reads ""great game,"" which implies a positive sentiment because the adjective ""great"" generally conveys a favorable evaluation or judgment 

Answer and Confidence (0-100): A, 95% 

Sentence: [great game]"
Games is fun to play but recently it has started to freeze.,"A. Positive
B. Negative",B,B,85,"The sentence begins with a positive sentiment, stating that ""Games is fun to play,"" indicating enjoyment in playing games However, the sentiment changes in the latter part of the sentence, where it says, ""but recently it has started to freeze"" This introduces a negative experience with the games, thus making the overall sentiment negative due to this issue 

Answer and Confidence (0-100): B, 85%"
Great game recommend you to download it definitely install,"A. Positive
B. Negative",A,A,90,"The sentence appears to be a recommendation to download and install a game, and the word ""Great"" implies that the person writing the sentence has had a positive experience with the game There are no negative connotations or criticisms present in the sentence

Answer and Confidence (0-100): A, 90%"
I am really enjoying the game and updated a couple of weeks ago. Now since this morning it keeps telling me to update and yet no updates. Is it a glitch?,"A. Positive
B. Negative",B,A,90,"The user starts the sentence by indicating that they have been enjoying the game, which illustrates a positive sentiment However, the sentiment shifts to negative when the user conveys frustration about the game repeatedly prompting for updates when none are available and wonders if it's a glitch Therefore, the overall sentiment of the sentence is negative

Answer and Confidence (0-100): B, 90%"
Great game. Awesome graphics. Hours of fun,"A. Positive
B. Negative",A,A,100,"The sentence, ""Great game Awesome graphics Hours of fun,"" consists of three separate but related statements 

1 ""Great game"" - This is a positive sentiment because the word ""great"" reflects a strong approving attitude towards the game
2 ""Awesome graphics"" - This statement also has positive sentiment Here, the word ""awesome"" is used to describe the graphics of the game, which indicates a high level of approval and appraisal
3 ""Hours of fun"" - This statement also portrays a positive sentiment The phrase ""hours of fun"" suggests that the game provides long-lasting enjoyment, which is a positive and complimentary expression

By analyzing each part of the sentence, it is clear that all parts contain positive sentiment

Answer and Confidence (0-100): A, 100%"
Fun at firSt then extremely boring The next minute. Bad storyline. Honestly if i wanted too i wouldnt have to waste storage on this when i can find it on cool math games website (which doesnt make since cause its not school related but whatever),"A. Positive
B. Negative",B,B,95,"The sentence starts with a positive sentiment with the phrase ""Fun at first"", however, it transitions to negative sentiment quite abruptly with ""then extremely boring the next minute"" The sentiment progressively becomes more negative with phrases such as ""Bad storyline"" and ""I wouldn't have to waste storage on this"" The presence of a complaint about the irrelevant nature of the content on the ""cool math games website"", further re-affirms the negative sentiment

Answer and Confidence (0-100): B, 95%"
this game is really cool!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!.,"A. Positive
B. Negative",A,A,100,"The sentence ""This game is really cool!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" expresses a feeling of strong enthusiasm and positive emotion about a game The adjective ""cool"" implies a positive sentiment, while the extensive use of exclamation marks reinforces the intensity of this positive sentiment

Answer and Confidence (0-100): A, 100%"
"Pretty fun and addicting game but MY GOD JUST STOP WITH YOUR ADS. Their ads on YouTube started using stuff like swimsuit models running up to the camera and giving you a lucky airdrop... To click on one of those, you don't just have to be down bad, you have to be 60,000 leagues under.","A. Positive
B. Negative",B,A,85,"When analyzing the sentiment of this sentence, it's necessary to consider the different parts individually and their overall implications The sentence begins positively, with the author describing the game as 'pretty fun and addicting' which implies a sense of enjoyment However, the sentiment quickly shifts to negative when the user goes on to express frustration with the volume and type of advertisements associated with the game Phrases such as 'MY GOD JUST STOP WITH YOUR ADS,' and 'you have to be 60,000 leagues under' suggest a strong negative sentiment towards these aspects of the game Therefore, despite the initial positive remark, the prevailing sentiment of the text is negative due to the strong emphasis the author places on negatives

Answer and Confidence (0-100): B, 85%"
I love the game and it is very easy to slice fruit,"A. Positive
B. Negative",A,A,95,"The sentence ""I love the game and it is very easy to slice fruit"" expresses positive sentiments The word ""love"" is associated with a strong positive emotion, indicating pleasure or enjoyment Furthermore, the phrase ""it is very easy to slice fruit"" suggests a positive sentiment as well, indicating that the speaker is having an easy and possibly enjoyable time with the game

Answer and Confidence (0-100): A, 95%"
"Level 1845, getting frustrated with ad that cannot be got past and need to restart device.also shows "" oops"" whenever extra free games screen comes up prior to above.","A. Positive
B. Negative",B,B,95,"Analyzing the sentence, the user mentions feeling 'frustrated' with an ad and needing to 'restart' the device The user also mentions a negative event with the word 'oops' coming up whenever something is tried These words and the overall context of the sentence reflect dissatisfaction and potentially annoyance, which contribute to negative sentiment

Answer and Confidence (0-100): B, 95%"
It's been soooooooo long I play this game for 12 years I can't remember,"A. Positive
B. Negative",B,A,55,"The sentence ""It's been soooooooo long I play this game for 12 years I can't remember"" is expressing that the speaker has been playing a certain game for a long time, 12 years in fact, and they have lost track of some aspects due to the long time frame The sentiment is slightly tricky to identify as it could be seen as negative because the speaker cannot remember certain things, but also positive because they have been dedicated to the game for 12 years However, it leans more to a neutral tone with a slight hint of frustration due to not being able to remember certain aspects 

Answer and Confidence (0-100): B, 55%"
Game is stuck in loading screen!!! Can't even play,"A. Positive
B. Negative",B,B,95,"The sentence given is expressing frustration and dissatisfaction words like 'stuck', 'can't play' and the use of '!!!' to add emphasis all contribute to a negative sentiment

Answer and Confidence (0-100): B, 95%"
"A basic racing game with only three stages that end within a minute. The first time i played it, I got very bored after winning the first race. The game is unsatisfying and feels unoriginal. The game lacks Characters. I find the only good one to be Dastardly and Mutley; the rest suck. Creating... uh cars is decent and I like it, but, it doesn't make it fun. The fact you could of brought back some more memorable, lesser known Boomerang characters, but you pick the ones people remember. Shame.","A. Positive
B. Negative",B,B,95,"The user describes a racing game that they find unsatisfying and unoriginal The length of the stages is criticized and the user states they quickly became bored They are also dissatisfied with the character roster, only finding one good character among them The user's opinion about the car creation is mixed, but overall it doesn't contribute to the game's fun factor Lastly, there's a sentiment of disappointment regarding the selection of the game's characters All these points indicate an overall negative sentiment

Answer and Confidence (0-100): B, 95%"
Amrica finnest is one of the hardest missons i had to quit the game for 9 moths i moved on driffet games when i came back i still cant beat it i am gonna have to delete the game,"A. Positive
B. Negative",B,B,90,"The sentence shows a player expressing frustration over a game, specifically one mission called ""America's Finest"" The player had to quit the game for 9 months and tried other games in the meanwhile Even when the player returned, they were still unable to complete the mission, and thus, considering deleting the game The sentiment expressed is negative 

Answer and Confidence (0-100): B, 90%"
"The number and duration of ads is bad enough, but lately it's been crashing like every 10 minutes, often when I've just reached Poi. It's making me realize how much time I waste on this game.","A. Positive
B. Negative",B,B,95,"The user expresses dissatisfaction with the number of ads and their duration, which they perceive as excessive (negative sentiment) They further complain about the game crashing frequently, which exacerbates their negative sentiment The user's statement about reaching Poi indicates frustration caused by the interruptions Lastly, the realization of time-wasting reflects regret or disappointment (another negative sentiment towards the game) 

Answer and Confidence (0-100): B, 95%"
Its good but kind of boring as I play it its just have to tap very fast to get points .,"A. Positive
B. Negative",B,A,70,"The sentence consists of mixed sentiments The phrase ""Its good"" implies a positive sentiment, however, the following phrases ""kind of boring"" and ""just have to tap very fast to get points"" depict dissatisfaction and some sort of negative sentiment The fact that the user finds the task of playing a game boring and repetitive signifies that the user does not fully enjoy the process which generally implies a negative sentiment 

Answer and Confidence (0-100): B, 70%"
The core of this game is enjoyable BUT it is 1000% pay to win. It is impossible to build your team to be competitive without spending an insane amount out of money. F1 should be ashamed to be associated with this game.,"A. Positive
B. Negative",B,B,95,"The sentence describes some positive aspects in the beginning, such as ""The core of this game is enjoyable"" However, it quickly transitions into negative territory with the following phrases: ""BUT it is 1000% pay to win"", ""It is impossible to build your team to be competitive without spending an insane amount out of money"", and ""F1 should be ashamed to be associated with this game"" The overall sentiment appears to be negative given the context of the situation

Answer and Confidence (0-100): B, 95%"
"Great game. I love the selection of games. After a while, this game gets kind of boring, but i still recommend downloading it. One time i was playing board game mode and me and yellow were standing on the same space and blue shot us both with the rocket launcher power up so on my next turn i used the dynamite car powerup on him and killed him. So yeah, download this.","A. Positive
B. Negative",A,A,80,"The sentence starts positively with the user mentioning it as a ""Great game"" and expressing love for the selection of games A slight negative sentiment is conveyed in the phrase ""this game gets kind of boring"", however, it is immediately followed by a recommendation to download the app which indicates that overall, the user is satisfied with the product despite a few drawbacks The latter part of the sentence describes a gameplay scenario, but it does not add or subtract from the overall sentiment, it is just a gameplay anecdote Given that the positive sentiments outweigh the solitary negative remark, this sentence should be considered overall positive

Answer and Confidence (0-100): A, 80%"
I really like this game just that u cannot use any handles or caps for the pots because that in the full version which costs money,"A. Positive
B. Negative",B,A,80,"The sentence begins with a positive sentiment (""I really like this game"") indicating the speaker has an overall positive opinion of the game However, it then moves into a negative sentiment as it discusses a limitation of the game (""u cannot use any handles or caps for the pots"") which prevents the user from fully enjoying the experience without purchasing the full version The sentiment then continues to be negative as the speaker expresses dissatisfaction with the need to spend money for the full version So, while there is a small portion of positive sentiment in this sentence, the overall sentiment is negative due to the expressed limitations and dissatisfaction with the game's cost

Answer and Confidence (0-100): B, 80%"
The game is nice and cool and all but the connect is a bit bad and it bin shut down a lot and so right now it wont let me play the games which im mad because i am waiting on it for 10 days but im tryig to be pashint and wait its just very annoying so 4 stars gonna need to be 3 stars ya it is just annoying so ya.,"A. Positive
B. Negative",B,B,90,"The sentiment of the sentence can be evaluated by considering the overall tone and specific words used The sentence includes a number of negative statements such as ""the connect is a bit bad"", ""it bin shut down a lot"", ""it won't let me play the games"" and ""it's just very annoying"" These statements show dissatisfaction with the game's functionality Mention of reducing the rating from 4 to 3 stars also suggests a negative sentiment While the user does say ""the game is nice and cool"", the overall context and majority of wording lean towards a negative sentiment

Answer and Confidence (0-100): B, 90%"
Simple arcade like rail shooter. Fun way to kill time doesn't try to sell you on things it is not. What you see is what it promises and it delivers. For that I say 5 out of 5.,"A. Positive
B. Negative",A,A,100,"Analyzing step by step, the first part of the sentence ""[Simple arcade like rail shooter Fun way to kill time doesn't try to sell you on things it is not]” indicates positive sentiment These terms 'Fun way to kill time' and 'doesn't try to sell you on things it is not' are essentially seen as positive, as the user finds the game enjoyable and appreciates its straightforwardness The second part of the sentence [""What you see is what it promises and it delivers For that I say 5 out of 5""] is clearly expressing positivity The person approves of the product's transparency and even gives it a perfect rating of 5 out of 5 which is highly positive

Answer and Confidence (0-100): A, 100%"
If the app didnt so often glitch or crash or wasn't randomly down I'd rare the game 5 stars but unfortunately there are way too many issues with this app.,"A. Positive
B. Negative",B,B,90,"First, we analyze the sentence ""If the app didn't so often glitch or crash or wasn't randomly down I'd rare the game 5 stars"" The beginning part of this sentence suggests he/she might have given the app a very positive rating (5 stars), implying a positive sentiment However, the main aspect of the sentence involves conditions where the app doesn't exhibit negative behaviour (glitch, crash, down) This reveals dissatisfaction Second, we analyze the sentence ""but unfortunately there are way too many issues with this app"", which implies the user isn't satisfied with the app, underlining negative sentiment All in all, despite some initial positive suggestion, the general sentiment highlights issues and problems, revealing a negative sentiment towards the app

Answer and Confidence (0-100): B, 90%"
I am tishawn cowie and I love the app,"A. Positive
B. Negative",A,A,95,"This sentence starts with the speaker introducing themselves as Tishawn Cowie Then, they express a positive sentiment towards the app, stating that they ""love"" it The word ""love"" indicates a strong positive emotion or regard, and in this context, it means the speaker enjoys or is very happy with the app Hence, this statement can be seen as positive

Answer and Confidence (0-100): A, 95%"
perfect game with great graphics!!!!! kills time when you are bored and will have your head spinning as you get far in the game,"A. Positive
B. Negative",A,A,95,"The sentence expresses positivity and enthusiasm about a game Words like ""perfect,"" ""great,"" and ""kills time"" show satisfaction and enjoyment Exclamation marks after ""graphics"" intensify the sentiment The phrase ""will have your head spinning"" is presumably positive in the context as it suggests an immersive and exciting experience 

Answer and Confidence (0-100): A, 95%"
"I love that there are daily missions to complete, makes it much more interesting then the usual slot games.","A. Positive
B. Negative",A,A,95,"The sentence expresses the speaker's fondness for the fact that there are daily missions to complete This aspect makes the game more interesting for the speaker than the usual slot games This shows the speaker's positive feeling towards the game, specifically the feature of the daily missions 

Answer and Confidence (0-100): A, 95%"
Not enough payouts. Your money just gets eaten up. Too frustrating for me,"A. Positive
B. Negative",B,B,100,"The analysis of this sentence shows that the sentiment is negative The user feels dissatisfied with the amount of payouts, implying they feel they are losing money and finding the situation frustrating We see no positive expressions in this text

Answer and Confidence (0-100): B, 100%"
"It used to be alot of fun. Now its just a ripoff. It costs small fortune to play mini games, or to get decorations.","A. Positive
B. Negative",B,B,95,"The sentence starts by reminiscing about a past time when something (presumably a game or activity per the later context) used to be ""a lot of fun"" This part of the sentence is neutral or even somewhat positive The sentiment shifts considerably in the next part where the speaker expresses dissatisfaction with the present state, referring to it as ""just a ripoff"" The speaker goes on to further express dissatisfaction by explaining that it's now very costly, involving ""a small fortune"" to play mini games or to get decorations Overall, the sentiment is negative because in the end, the speaker shows discontentment with the current situation

Answer and Confidence (0-100): B, 95%"
pretty cool game. you gotta think fast.,"A. Positive
B. Negative",A,A,95,"The sentence consists of two parts The first part is ""pretty cool game"" which has a positive sentiment as the word ""cool"" generally implies admiration or approval The second part is ""you gotta think fast"" which neither has a positive nor negative sentiment by itself as it simply states a condition or requirement about the game Hence, drawing meaning from the combined statements, it's clear that it's an expression of positive sentiment towards the game

Answer and Confidence (0-100): A, 95%"
Super calming and fun game to play with idle time,"A. Positive
B. Negative",A,A,90,"The sentence ""Super calming and fun game to play with idle time"" is analyzed as follows: the use of words such as ""super calming,"" ""fun,"" and ""play,"" are considered positive as they express enjoyment and leisure These words are used to express positive sentiments about the game Therefore, this sentence has a positive sentiment

Answer and Confidence (0-100): A, 90%"
"Addictive game but there is way too much grind involved. Mine resources & lat, destroy swarms, eclipse, Borg etc. It's like they don't realise people have lives. You need to invest at least 1 hour a day in this game to progress daily. Re: pay to play, you can grind but there are plenty of players who have spent thousands to be untouchable. It creates a bullying culture in the game that Scopely don't seem to care about.","A. Positive
B. Negative",B,B,85,"The text provided seems to be a review or a comment about a game The speaker mentions the game is addictive which is a positive sentiment but then discusses various negative aspects (too much grinding, ignorance of people's time, pay-to-play nature, bullying, lack of care from the developers), which outweigh the only positive sentiment shared 

Answer and Confidence (0-100): B, 85%"
IT'S THE BEST SITE WITH THE BEST GAMES I FOUND YET AND I'V0E INSTALLED ALOT. I LOVE THE FACT THAT THERE IS NEW STUFF AND FEATURED GAME AS WELL...I DONT EVEN GO TO ANOTHER SITE OR APP I LOVE IT Still do,"A. Positive
B. Negative",A,A,100,"The sentence shows user's satisfaction with the website for its collection of games They appreciate the constant addition of new stuff and featured game They also express love towards the fact that they can install a lot of games from the site Moreover, the level of satisfaction is such that they don't even consider using another site or app The phrase ""I LOVE IT Still do"" is a comment of admiration and continued affection for the site This all indicates a positive sentiment

Answer and Confidence (0-100): A, 100%"
