Question,Options,Predicted Answer,Correct Answer,Confidence Level,Explanation
Answering my colleagues with HTTP response codes. No one's laughing.,"A. Positive
B. Negative",B,B,90,"The sentence ""Answering my colleagues with HTTP response codes No one's laughing"" consists of two parts The first part introduces an action taken by the speaker, he/she is communicating with colleagues using HTTP response codes The second part discloses that ""no one's laughing"" In the context of a social interaction, the expression ""no one's laughing"" usually means that the action taken before (communicating with HTTP codes) was not amusing or appreciated by others This reveal a disconnect between the speaker's intent (to make colleagues laugh or amuse them with HTTP response codes) and the actual response of the colleagues (no one is laughing) As such the sentiment is generally negative because the speaker's efforts weren't welcomed or appreciated

Answer and Confidence (0-100): B, 90%  "
@blakmanpromo Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip,"A. Positive
B. Negative",A,A,90,"The sentence is providing information about a promotion that enables users to gain more followers on a social media site, presumably Twitter This promotes the use of a website called 'tweeteraddercom' and implies that once a user adds everyone, they get onto some kind of 'train' (which presumably is an event or process that aids in getting them more followers) or they have the option to 'pay VIP' The overall sentiment seems to be very favourable and promotional, suggesting a positive endorsement of the website and its services Thus, the sentiment analysis of this sentence would classify it as positive

Answer and Confidence (0-100): A, 90%"
"@mcflyharry REPLY ME. PLEASE, LOVE U SO MUCH. JUST ONCE. Love u more than everything  BRAZIL ALREADY MISS MCFLY Ã¢â¢Â¥ xx","A. Positive
B. Negative",A,B,95,"To assess this sentence, let's follow these steps:
1 Identify the words that indicate sentiment - In this case, we have 'love u so much', 'love u more than everything', and 'miss McFly' which suggest positive sentiments
2 Check for any negatives or contradictions - There are none in this sentence
3 Consider intensity - Words such as 'so much', 'more than everything' and 'already miss' indicate a high intensity of positive sentiment
4 Consider the overall message - The sentence seems to be a fan expressing love and admiration for, presumably, a celebrity or personality known as McFlyHarry

Answer and Confidence (0-100): A, 95%"
@_MIIMII_ 1:15  tomorrow and thurs I have one at 9 AM,"A. Positive
B. Negative",N/A,B,100,"The sentence doesn't express a particular emotional sentiment It seems to be a neutral statement about the user's schedule with an event planned for 1:15 tomorrow and another one at 9 AM on Thursday There is no positive or negative sentiment expressed

Answer and Confidence (0-100): N/A, 100%"
"@miasmom1 Awhhh age doesn't matter, you awesome lady you!","A. Positive
B. Negative",A,A,90,"The sentence ""@miasmom1 Awhhh age doesn't matter, you awesome lady you!"" is addressed to the user @miasmom1 The speaker dismisses the relevance of age and compliments the recipient by calling her an ""awesome lady"" The phrase ""age doesn't matter"" can be perceived as a positive sentiment because it implies acceptance regardless of age The term ""awesome lady"" is a clear compliment and thus represents positive sentiment 

Answer and Confidence (0-100): A, 90%"
@Fa_Bia_Na GÃÂ´Day Fabi! Definitely my usual sleep deprivation  Only slept at 5 am.,"A. Positive
B. Negative",B,A,85,"The sentence is a tweet made by a user presumably named Fabi It starts with an informal and friendly greeting, indicating a positive sentiment However, the next part of the sentence addresses the user's sleep deprivation and indicates that they only slept at 5 am The word ""definitely"" emphasizes the assurance of the state, and ""sleep deprivation,"" associated with inadequate sleep, is generally viewed as a negative condition Hence, even though the greeting might feel friendly and positive, the bigger context of the message is geared towards negative sentiment where a problem (lack of sleep) is communicated 

Answer and Confidence (0-100): B, 85%"
Just had banana pancakes with eggs. Delicious!!! Now off to laundry.,"A. Positive
B. Negative",A,B,95,"The sentence starts with the user stating they have just had banana pancakes with eggs There's no direct sentiment there, however, they could be seen as foods that are generally liked, hinting at a positive sentiment The user then uses the word 'delicious' in tandem with three exclamation points to describe the pancakes, indicating an extremely positive sentiment towards the food The last part about going off to do laundry does not have any clear sentiment but can be seen as a neutral action

Answer and Confidence (0-100): A, 95%"
@imjstsayin My son loves WoW but we are not working so he is outta luck for now.,"A. Positive
B. Negative",B,B,90,"This sentence begins by identifying a user @imjstsayin and stating that the speaker's son loves WoW (short for 'World of Warcraft', a popular video game) This statement in itself holds a positive sentiment as it indicates joy or interest from the son towards the game 

However, the subsequent part of the sentence states that ""we are not working"" - due to the current context of a global pandemic, this is likely a reference to job loss or financial instability which holds a negative sentiment 

Then, the sentence ends with ""so he is outta luck for now,"" implying that the son can't play WoW currently, likely due to the financial struggle mentioned earlier This is also a negative sentiment as it suggests a negative circumstance (not being able to do something he enjoys) due to an uncontrollable situation (financial issues) 

Therefore, after analyzing the sentence as a whole, the sentiment is negative, as although the son's love for WoW is positive in itself, the overall situation (financial struggles leading to inability to play the game) leads to a sad or unfortunate conclusion

Answer and Confidence (0-100): B, 90%"
@PrincessSuperC hey ciara!! saw the the show at the o2 last night and you were amaaazing!  Headlining tour in the UK soon? pleaseee,"A. Positive
B. Negative",A,A,95,"The user is expressing their pleasure and admiration for a show that the person tagged (@PrincessSuperC) performed at They use enthusiastic language (""amaaazing"", ""pleaseee"") and positive symbols (double exclamation points) to indicate their excitement and satisfaction with the performance They also express a hope that the performer will do a headlining tour in the UK, implying they would like to see more of the performer 

Answer and Confidence (0-100): A, 95%"
@ShanPura23 Mr. Lopez RULES. He introduced me to Coldplay and Switchfoot! I miss sir.,"A. Positive
B. Negative",A,B,85,"The author is stating two positive things about Mr Lopez - that he rules and that he introduced the author to Coldplay and Switchfoot (which the author seems to enjoy given the use of the exclamation mark) The statement ends with the author expressing a sense of longing or nostalgia with 'I miss sir', which can be interpreted as a positive sentiment because the author misses Mr Lopez 

Answer and Confidence (0-100): A, 85%"
@CoachBilal  Im sure it works 4 the ppl who are ready 2 listen. What about the ones who are lovin the so called life they r living,"A. Positive
B. Negative",B,A,70,"This sentence starts with a mention to a coach (@CoachBilal), indicating a conversation The line ""Im sure it works 4 the ppl who are ready 2 listen"" seems neutral with a slight lean towards positive as the person believes that whatever the Coach is advocating, works for those willing to listen The second part ""What about the ones who are lovin the so called life they r living"" however, shows a questioning and possibly skeptical tone, indicating a concern for people who are not willing to change or listen This could be interpreted as negative since it reflects worry or skepticism

Answer and Confidence (0-100): B, 70%"
@sweetjamielee and you have some fic rec? wanna help writing? need a beta? wanna beta one?,"A. Positive
B. Negative",A,A,90,"This sentence requires understanding of a certain context, which involves fandom terminology Within fandoms, ""fic rec"" refers to fan fiction recommendation, ""writing"" and ""beta"" both refer to creating and reviewing fan fiction The user is asking @sweetjamielee if they want to recommend any fan fiction, need help with their writing, need a beta reader, or want to beta read someone else's work The overall sentiment is positive as the user is offering help and seems interested in reading or participating in fan fiction activities

Answer and Confidence (0-100): A, 90%"
@JonathanRKnight I like the new profile pic...very hot.,"A. Positive
B. Negative",A,A,95,"The sentence is directed towards a user named ""@JonathanRKnight"" The user expressing the opinion says ""I like the new profile picvery hot"" There are no negative words, or sarcasm detected Plus the term ""like"" and ""very hot"" are used, which typically signify positive sentiments

Answer and Confidence (0-100): A, 95%"
"@bloominthepark Don't tease. Was supposed to be heading out today, alas paying the bills has gotten in the way","A. Positive
B. Negative",B,B,90,"The sentence begins with a tag to another user, @bloominthepark, and a directive 'Don't tease' which could be viewed as neutral or negative depending on the context The user then says they were supposed to be going out, but couldn't due to having to pay bills The use of 'alas' signals disappointment or sadness The phrase 'paying the bills has gotten in the way' indicates frustration with a situation and is often associated with negative sentiment 

Answer and Confidence (0-100): B, 90%"
"need to get summat to eat, hungry","A. Positive
B. Negative",B,B,60,"This sentence expresses a person's feeling of hunger and their plan to find something to eat The sentiment enclosed does not exactly express happiness or delight nor does it express unhappiness, sadness or any adverse emotions distinctly It's a neutral statement concerning a physiological need but slightly leaning towards negative because the person is in a state of discomfort from hunger

Answer and Confidence (0-100): B, 60%"
@nickodm me too but no  at the end of mine booo!,"A. Positive
B. Negative",B,A,95,"The sentence starts with @nickodm addressing an individual, indicating that it's part of a conversation Next, ""me too"" refers to an agreement or shared sentiment with the other party The words ""but no at the end of mine booo!"" indicates some form of disappointment or dissatisfaction The user is expressing negative feelings concerning something that didn't occur, represented by the 'no' and emphasized further by the term 'booo!' which is commonly used to express disapproval

Answer and Confidence (0-100): B, 95%"
"@LizzieLib Could be - mine grew out, down my back and then all fell off","A. Positive
B. Negative",B,A,70,"The sentence appears to be a response to a user named @LizzieLib The context of the sentence seems to be about hair growth - growing out, going down the back, and eventually, falling off, presumably due to aging or health issues This sentence does not display any positive sentiments such as joy, satisfaction, or excitement Instead, it portrays a situation (hair loss) that's characteristically seen as unfortunate or negative However, without a complete context, it's difficult to decisively determine the sentiment

Answer and Confidence (0-100): B, 70%"
"Took the Mom shopping for her birthday/mother's day/anniversary presents @ Kohl's. Amazing sale there right now, btw.","A. Positive
B. Negative",A,A,90,"The sentence suggests that the speaker took their mother shopping for gifts on various special occasions at Kohl's The speaker states that there is an amazing sale going on at the store, which implies they are having a positive experience There are positive connotations attached to the actions and context described in the sentence 

Answer and Confidence (0-100): A, 90%"
@Alhyta Yes Alhy! It's so cute! I love it!  Yaaaaay Rob! I looove him  &lt;3,"A. Positive
B. Negative",A,A,95,"In analyzing this sentence, the author seems excited and joyful based on their language use First, they validate @Alhyta's statement or action by saying ""Yes Alhy!"" Then, they express positive emotions by using phrases like ""It's so cute! I love it!"" and ""Yaaaay Rob! I love him <3"" We also note multiple exclamation points used, enhancing the sentiment's intensity These indications all contribute to a positive sentiment

Answer and Confidence (0-100): A, 95%"
Jumpin in the shower ... hopefully  I will get some sleep tonight!,"A. Positive
B. Negative",A,B,90,"The sentence ""Jumpin in the shower  hopefully I will get some sleep tonight!"" clearly shows that the speaker is expressing a hope or desire for a positive outcome (getting some sleep), which generally indicates a positive sentiment The statement does not contain any negative connotations or words that would suggest dissatisfaction, unhappiness, or a negative outlook

Answer and Confidence (0-100): A, 90%"
I was at school the other day and realized how much i miss it,"A. Positive
B. Negative",A,B,85,"Beginning with the clause ""I was at school the other day,"" it appears neutral, neither a positive nor negative connotation here The user is just providing details about a past event where they were at school But the sentiment becomes clearer when we analyze the second part, ""and realized how much I miss it"" This expression shows that the user has a longing for school, indicating a sentiment of longing or nostalgia, which generally tends to be positive as it is associated with fond memories and/or desire

Answer and Confidence (0-100): A, 85%"
"@Cadistra indeed. There is much to do, but all of it is necessary. Things cannot continue as they are","A. Positive
B. Negative",B,B,60,"The sentence begins with agreeing to someone '@Cadistra', indicating affirmative sentiment initially Then, it talks about having much to do, which is neither positive nor negative However, the part 'but all of it is necessary' indicates a slight sense of responsibility or burden but with a positive undertone as the speaker sees the need for it The final statement 'things cannot continue as they are' implies dissatisfaction with the current situation, imparting a negative sentiment Thus, the sentiment varies in the sentence, but the overall sentiment leans slightly towards the negative due to dissatisfaction with the current situation

Answer and Confidence (0-100): B, 60%"
@natneagle i will check these brands out !!  thank you soo much,"A. Positive
B. Negative",A,A,98,"The sentence is from a user thanking another user for suggesting some brands The terms ""check these brands out,"" and ""thank you soo much"" shows appreciation and a positive sentiment toward the other user's suggestion There are no negative words or sentiment expressed in this sentence

Answer and Confidence (0-100): A, 98%"
Spent the whole day in bed...not feeling so good today,"A. Positive
B. Negative",B,B,95,"This sentence contains a clear sentiment due to the presence of the phrase ""not feeling so good today"" This phrase associates a negative feeling or condition, representing a lack of wellbeing Staying in bed the whole day can often be understood as a result of not feeling well, therefore contributing to a negative sentiment as well

Answer and Confidence (0-100): B, 95%"
I want to watch Skins.........................................................,"A. Positive
B. Negative",A,B,50,"The sentence ""I want to watch Skins"" is a neutral statement expressing a desire or intent There is no inherently positive or negative sentiment The person is simply stating their plan or intended action The use of the verb ""want"" indicates a wish or desire, which is normally associated with positive feelings, but since there's no clarifying adjective to determine the intensity or nature of the feeling, the sentiment cannot explicitly be determined as positive 

Answer and Confidence (0-100): A, 50%"
one hour late-bad plumbers,"A. Positive
B. Negative",B,B,95,"The sentence ""one hour late-bad plumbers"" conveys a derogatory sentiment towards plumbers because they are reported to be late The use of the word 'bad' emphasises the sentiment as negative The expression 'one hour late' also contributes to the overall negative sentiment by suggesting a delay or inconvenience causing dissatisfaction

Answer and Confidence (0-100): B, 95%"
is gonna hang out with my two favorite people now.  http://plurk.com/p/ovm1q,"A. Positive
B. Negative",A,A,90,"The sentence ""is gonna hang out with my two favorite people now"" indicates the user's positive sentiment as they express their intent to spend time with their two favorite people This denotes a sense of happiness and eagerness The URL link ""http://plurkcom/p/ovm1q"" doesn't provide any sentiment value without knowing its content, so it's ignored in this sentiment analysis 

Answer and Confidence (0-100): A, 90%"
Judgement Day Today...Im so Screwed!!!  Plz Pray for me,"A. Positive
B. Negative",B,B,90,"The sentence shows overall apprehension and fear The terms ""Judgement Day TodayI'm so Screwed!!!"" indicate the speaker is expecting unfavorable results or outcomes, and the request for ""Pray for me"" shows the high level of anxiety Therefore, the sentiment can be considered negative 

Answer and Confidence (0-100): B, 90%"
i so don't know what do say tomorrow...  help me!! who knows a lot about instruments?!,"A. Positive
B. Negative",B,B,85,"The user expressed confusion and requested help with a problem This sentiment could be considered negative as they seem worried or stressed about what to say the following day They are seeking assistance, which further shows their uncertainty or anxiety

Answer and Confidence (0-100): B, 85%"
Gah!!!!!!!!!! I've been sneezing my nose off the whole day. STUPID FLU,"A. Positive
B. Negative",B,B,95,"The sentence's author is describing a negative experience - having the flu and sneezing continuously The words used (""sneezing my nose off"", ""stupid flu"") connote frustration and discomfort, indicating a negative sentiment They express displeasure and dissatisfaction with their current circumstance, and the high usage of exclamation marks displays heightened emotionality, further accentuating the negative tone 

Answer and Confidence (0-100): B, 95%"
@iamamro hope you feel better  S'pose there's no chance of going back to bed?,"A. Positive
B. Negative",A,B,70,"The analysis begins by addressing the user (""@iamamro hope you feel better"") This part of the sentence expresses a positive sentiment of caring, wishing someone to recover or feel better The second half of the sentence (""S'pose there's no chance of going back to bed?"") indicates a sense of regret or concern, implying that the user may be tired or unwell and unable to rest This portrays a slight negative tone The sentiment is more complex due to a mixture of emotions - empathy and concern Overall however, the sentiment seems more positive due to the sincere wish for the user to feel better

Answer and Confidence (0-100): A, 70%"
Bored as ever. I got my report card in the mail 2day and i think i might have fell in2 a hole because i got a C. i dont ever get C's. i,"A. Positive
B. Negative",B,B,95,"The sentence showcases someone expressing dissatisfaction with their recent report card grade The sentiment is negative This is determined by phrases such as ""Bored as ever,"" indicating a negative mood, ""fell in2 a hole,"" symbolizing a drastic dip in regular routines or expectations, and especially ""i got a C i dont ever get C's,"" clearly showing dissatisfaction and disappointment 

Answer and Confidence (0-100): B, 95%"
@chimpocalypse @mimobase thats awesome,"A. Positive
B. Negative",A,A,95,"The sentence consists of two usernames and the statement ""thats awesome"" There is no contextual negativity, and ""awesome"" is a word associated with positivity 

Answer and Confidence (0-100): A, 95%"
"@jazzimcg hey, did you ever get that pic?","A. Positive
B. Negative","Neither A or B, this sentence is neutral",A,95,"The sentence ""@jazzimcg hey, did you ever get that pic?"" is a simple inquiry to another user named @jazzimcg about whether they received a picture This sentence is neutral in nature as it's neither expressing a positive or negative sentiment but just asking a question

Answer and Confidence (0-100): Neither A or B, this sentence is neutral, 95%"
@MariaLKanellis Enjoy the sun. Here it was raining and cloudy all day,"A. Positive
B. Negative",A,B,75,"The sentence starts with a mention to a user (@MariaLKanellis) followed by a positive sentiment message (""Enjoy the sun"") This shows the sender desires good experiences for the recipient The second part of the sentence (""Here it was raining and cloudy all day"") might seem negative due to adverse weather conditions, but it is not associated with any negative emotions or experiences directly It is more of a neutral statement reporting the weather In context, it may even make the wish for the recipient to ""Enjoy the sun"" more sincere Overall the sentiment leans more towards positive due to the good wishes expressed towards another person

Answer and Confidence (0-100): A, 75%"
"@paulloveslimes Lol, call me when you crack, those are the best phone calls","A. Positive
B. Negative",A,A,90,"The sentence ""@paulloveslimes Lol, call me when you crack, those are the best phone calls"" is from a user conversing with another presumably called Paul The user uses ""Lol"", an abbreviation for laugh out loud, indicating a light-hearted tone The user is essentially asking Paul to call them when he's having a fun, informal, or silly moment ('crack'), indicating some form of anticipation and enjoyment towards such calls The phrase ""those are the best phone calls"" conveys a positive sentiment, further indicating that the user appreciates and enjoys such calls The sentence lacks any negative expressions or emotions

Answer and Confidence (0-100): A, 90%"
so what's wrong with being corny? at least it makes people smiiiile,"A. Positive
B. Negative",A,A,90,"The provided sentence initially introduces a question concerning the potentially negative state of being ""corny"" However, it follows and concludes with a positive statement, suggesting that being ""corny"" has the positive outcome of making people smile Therefore, the overall sentiment of this sentence is positive because it depicts corniness as a positive trait that results in happiness

Answer and Confidence (0-100): A, 90%"
"@KvdM You are so right, man! I owe you one.","A. Positive
B. Negative",A,A,90,"The sentence begins with a mention of a username, which is neutral The statement ""You are so right, man!"" portrays affirmation and agreement, which is positive The last portion, ""I owe you one"" also leans towards positivity as it indicates gratitude or a sense of owing someone for a good deed or advice they've given Thus, the overall sentiment of the sentence is positive

Answer and Confidence (0-100): A, 90%"
I need a double boiler.,"A. Positive
B. Negative",A,B,50,"The sentence ""I need a double boiler"" is merely a statement where the speaker is expressing a requirement or necessity There is no explicit positive or negative sentiment attached to this statement as no emotions are conveyed whatsoever It's a neutral sentence that isn't linked to feelings, attitudes, or sentiments

Answer and Confidence (0-100): A, 50% 

Though this sentence doesn't hold any sentiment, the choice has to be made between positive (A) and negative (B) Since this sentence doesn't convey any negativity, I selected A but with 50% confidence due to the neutrality of the sentence"
"change of plans: missing the kansas concert and not going out for gramma's b-day... my mom's not feeling great, went to the med center","A. Positive
B. Negative",B,B,95,"Upon initial read, this statement contains key elements that suggest a negative sentiment The term ""missing the kansas concert"" signifies a missed opportunity or event, which typically leads to feelings of disappointment or negativity The second negative element in this sentence is ""not going out for gramma's b-day"", this indicates a cancelled family event, which may also lead to negative feelings due to not being able to celebrate a special occasion Finally, ""my mom's not feeling great, went to the med center"" indicates an issue with health, which is typically associated with negative emotions as it's a cause for concern or worry 

Answer and Confidence (0-100): B, 95%"
@whoiskaity all right i will try to enjoy it silently so people dont think i'm weird,"A. Positive
B. Negative",A,A,60,"In this sentence, the user addresses ""@whoiskaity"" and states they will try to enjoy something silently so people don't think they are weird The sentiment in this sentence is relatively neutral but leans towards positive as the user expresses their intention to enjoy something, thus indicating they have some level of interest or look forward to doing something However, they are also mindful of not appearing weird which implies certain self-consciousness or worry about others' opinions Still, the intention to enjoy something is the dominant sentiment here

Answer and Confidence (0-100): A, 60%"
housework,"A. Positive
B. Negative",None,B,100,"The term ""housework"" is neutral in sentiment It does not inherently carry a positive or negative meaning It simply refers to tasks done in the maintenance and running of a household, like cleaning or cooking The sentiment of the term might change depending upon how it is used in a sentence - some people may view housework as a negative chore, while others might see it positively as a means of maintaining a healthy, clean living environment However, in isolation, there is no sentiment attached to it

Answer and Confidence (0-100): None, 100%

Sentence: Housework"
@jun6lee I told myself: Don't click on this link. But I just did. Booohooo,"A. Positive
B. Negative",B,B,90,"Firstly, we observe that the text is a message or a tweet, indicated by @jun6lee The first part of the sentence, ""I told myself: Don't click on this link"", suggests an internal decision and restraint However, the next part, ""But I just did"", signifies the writer has gone against the initial decision, which can be seen as negative since it can indicate regret or dissatisfaction with the action taken The final part, ""Booohooo"", is an expression of sadness or disappointment and gives a clear negative sentiment Therefore, an analysis suggests a negative sentiment underlies the message

Answer and Confidence (0-100): B, 90%"
@jonathanwthomas so join the mailing list and tell them  No point telling me,"A. Positive
B. Negative",B,A,55,"The sentence provided seems to be part of a conversation where the writer suggests to another user (""@jonathanwthomas"") to join a mailing list and communicate his thoughts there instead of telling the writer since the writer can't do anything about it The phrase ""No point telling me"" indicates that the user does not have the power or means to make a necessary change or take action, which might have a slightly negative implication However, overall it's more neutral than specifically negative as the sender seems to be giving helpful advice

Answer and Confidence (0-100): B, 55%"
@johncarlton007 Hail the Intrepid Traveler! Welcome home! I'm glad the deep south was a grand adventure.  Good 2 C you on the home page,"A. Positive
B. Negative",A,A,90,"The sentence is a welcoming message, specifically to a user ""johncarlton007"" It praises them (""Hail the Intrepid Traveler"") and then welcomes them home There is a positive remark about their adventure in the ""deep south"" being 'grand' and a comment indicating pleasure in seeing them on what is presumably their homepage Therefore, the overall sentiment of the statement is positive due to these factors

Answer and Confidence (0-100): A, 90%"
Greed will always trump regulation.    http://tinyurl.com/m6u646,"A. Positive
B. Negative",B,B,90,"The sentiment of a sentence is determined based on its overall tone and the connotation of the words used 

Here, ""greed"" generally holds a negative connotation in English, implying excessive or selfish desire In the context of the sentence, it is stated as ""trumping"" regulation, suggesting that greed is seen as more important or dominant, possibly forecasting unfavorable consequences This could refer to the idea that those who are greedy in a business or economic context will always find a way around rules or regulations, which isn't a positive notion The URL included does not provide additional context to the sentiment because as a bot, I can't access or analyze the content behind it 

Answer and Confidence (0-100): B, 90%"
@dulcecandy87 yeah she died around 9/11 it was sad,"A. Positive
B. Negative",B,B,95,"Firstly, the sentence structure has to be looked at The user is sharing a piece of information with another user '@dulcecandy87' saying that someone has died around a certain time, which is '9/11' Given the context of someone's death, it is generally considered as a sad or negative event associated with sorrow and loss 'it was sad' indicates that the event (the third party's death) had a negative impact, causing grief or sorrow Therefore, the sentiment of the sentence leans more towards negative

Answer and Confidence (0-100): B, 95%"
@empoweredandfit Good morning,"A. Positive
B. Negative",A,A,95,"The sentence given is a greeting, '@empoweredandfit Good morning' In this sentence, the sender is merely wishing the recipient 'empoweredandfit' a good morning There's no negative or overtly positive sentiment in this sentence However, 'Good morning' is generally perceived as a positive greeting as it wishes someone a pleasant start to their day Therefore, the sentiment of this sentence can be analyzed as positive

Answer and Confidence (0-100): A, 95%"
http://twitpic.com/6qbtt - @zachallstar @nathanallstar Nice seeing you guys againnnn  An LA show is a must. Gracias for being so awesome.,"A. Positive
B. Negative",A,A,95,"The text is a tweet where the speaker expresses gratitude and enjoyment at meeting someone (or some people) by saying ""Nice seeing you guys again"" The speaker further shows appreciation by saying ""Gracias for being so awesome"" Then, there is a desire shared for an LA show, demonstrated by ""An LA show is a must"" This overall shows a positive sentiment towards a meeting and a hopeful expectation for a future event

Answer and Confidence (0-100): A, 95%"
so i'm apparently lactose intolerant now... stomach currently in all kind of knots. damn that delicious oreo mcflurrry.,"A. Positive
B. Negative",B,B,95,"The sentiment of the sentence could be analyzed through the following steps Firstly, the user says 'so I'm apparently lactose intolerant now' which indicates that the user has received negative health news Secondly, the user says 'stomach currently in all kinds of knots,' signifying that they are currently feeling unwell, which contributes to the negative sentiment Finally 'damn that delicious oreo mcflurrry' indicates regret for consuming something that they enjoyed but made them feel ill—this reinforces the overall negative sentiment 

Answer and Confidence (0-100): B, 95%"
"His fan base is way to strong for it to actually work. Let's see. I'm not unfollowing him, but u can follow me  Night yall! #unfollowdiddy","A. Positive
B. Negative",A,A,68,"This sentence doesn't seem to express any particularly strong negative or positive sentiment directly but rather a more neutral or even slightly positive sentiment The user is not planning to unfollow the person they're discussing (presumably some celebrity or famous person) and even suggests others could follow them and ends the message on a high note with ""Night yall!"" The hashtag #unfollowdiddy doesn't necessarily mean they're endorsing the action, and could be simply be referencing a trend 

Answer and Confidence (0-100): A, 68%"
"@uwillbeheard yeah I know! , that's why I haven't been able to find a job yet","A. Positive
B. Negative",B,B,90,"The speaker in the sentence expresses their inability to find a job, which typically reflects a disappointing or unfortunate circumstance Even though the speaker displays agreement with ""@uwillbeheard"" signified by the phrase ""yeah I know!"", the overall tone focuses on the negative aspect of their inability to secure employment

Answer and Confidence (0-100): B, 90%"
"-@chadfu hehe, i wont, but when you have babies you better take advantage of the perks too! i really want a baby  lol","A. Positive
B. Negative",A,B,85,"The sentence appears to be taken from a social media post or a conversation The use of ""hehe"" indicates the user is in a light-hearted or humorous mood The phrase ""I won't"" could refer to an action or habit the user won't do, but without more context it is difficult to assign a sentiment to this However, the second part of the sentence, ""when you have babies you better take advantage of the perks too!"", expresses a positive sentiment towards child-rearing The user seems to believe that there are benefits to having babies They make this sentiment more explicit in the final statement, ""I really want a baby lol,"" which is also positive, although the ""lol"" softens the statement and gives it a casual tone The dominant sentiment in the sentence is thus positive

Answer and Confidence (0-100): A, 85%"
i hatee naps,"A. Positive
B. Negative",B,B,90,"The sentence to be analyzed is ""I hatee naps"" From assessing the text, it's clear the speaker is expressing a dislike for something, in this case, naps Even though the word ""hatee"" is misspelled, the context suggests the intended word is ""hate,"" which expresses a negative sentiment Therefore, the overall sentiment of this sentence is negative 

Answer and Confidence (0-100): B, 90%"
"@saradamico i clicked the link, lol. omgsh im so bored.","A. Positive
B. Negative",B,B,70,"The sentence ""@saradamico i clicked the link, lol omgsh im so bored"" consists of two different parts The first part '@saradamico i clicked the link, lol' signifies a conversation with another user and the presence of 'lol' (laughing out loud) suggests the user found something humorous or enjoyable, adding a positive sentiment The second part 'omgsh i'm so bored' reveals that the user is expressing feeling bored, which typically would be a negative sentiment Putting these two parts together, we have a mixed sentiment However, as the negative sentiment ('bored') is a stronger emotion than the positive sentiment ('lol'), the overall sentiment leans toward negative 

Answer and Confidence (0-100): B, 70%"
I'm waiting 4 big brother 2 come on at 10pm ... still a lot of time left thou,"A. Positive
B. Negative",A,B,70,"The sentence is expressing anticipation (waiting) for a certain event (big brother to come on at 10pm), coupled with the acknowledgement that there's still a good amount of time left This suggests a neutral to slightly positive sentiment as the user seems patient and looking forward to the event

Answer and Confidence (0-100): A, 70%"
@jyesmith Not one pic of me!?  In fact I didn't get to chat to you all night!,"A. Positive
B. Negative",B,B,90,"The sentence is expressing a dissatisfaction in two ways: 1) The user is disappointed that there's not a single picture of them, as indicated by the ""Not one pic of me!?"" statement 2) They're also expressing regret or dissatisfaction that they didn't get a chance to communicate with the person they're referencing, evident by their statement, ""In fact, I didn't get to chat to you all night!""

Answer and Confidence (0-100): B, 90%"
B4TB on 20m Now!!! No chances for me...,"A. Positive
B. Negative",B,B,90,"Firstly, the sentence starts with the abbreviation ""B4TB on 20m Now!!!"" which could be some kind of abbreviation for an event, product, or service It seems like the author is very excited or passionate about this because of the three exclamation points following the statement (which typically indicate enthusiasm) However, the next part of the sentence ""No chances for me"" changes the tone of the sentence and indicates that despite the author's excitement or interest, they believe they will not participate or won't be involved for some reason ""No chances for me"" typically has a negative connotation as it implies some sort of loss, inability, or missed opportunity

Answer and Confidence (0-100): B, 90%"
@RaceTheLight haha YAYY  u need to watch the whole season!,"A. Positive
B. Negative",A,A,90,"The sentence provided contains laughter (haha), a positive exclamation (YAYY), and encouragement for @RaceTheLight to watch the entire season of a show or series All these components suggest a positive sentiment being expressed

Answer and Confidence (0-100): A, 90%"
Hahaha I hope peter faccineli loses the bet he made just so he can dance to single ladies as a drag xD I would totally love to see that,"A. Positive
B. Negative",A,A,85,"The given sentence is tricky, but it seems to show a positive sentiment It appears that the speaker would be delighted to see peter faccineli perform a specific action (dance to single ladies as a drag) following a possible loss on his part The user expressed that this would be an enjoyable event for them (""I would totally love to see that""), hence why the sentiment is categorized as positive The ""Hahaha"" and ""xD"" further reinforces the amusement and enjoyment the user apparently feels when considering this circumstance

Answer and Confidence (0-100): A, 85%"
@khayadlanga when Bafana is playing I find that a 0 is always a good guess .. sadly,"A. Positive
B. Negative",B,B,90,"This sentence is referring to a user's guess at the score when a soccer team (Bafana) is playing They imply that the team often scores zero, and they include ""sadly"" which suggests disappointment 

From this analysis, we infer that this sentiment is not positive - as it reflects a lack of confidence or disappointment in Bafana's performance 

Therefore, the sentiment expressed in this sentence is negative

Answer and Confidence (0-100): B, 90%"
"@jont No didnt know Sam before, and didnt get to meet. I took up the ale challenge","A. Positive
B. Negative",B,A,60,"The analysis of this sentence has two parts The first part indicates the user did not know Sam before and did not get the opportunity to meet and the second mentions they accepted an ""ale challenge"" This sentence doesn't necessarily convey a positive or negative sentiment Although not meeting Sam could possibly be perceived as negative, it is, in isolation, neutral The second part does indicate they took up a challenge which could be seen as a positive aspect, if enjoys challenges However, the fact they took the challenge isn't necessarily positive or negative; it is subjective and does not specifically express either sentiment 

Answer and Confidence (0-100): B, 60%"
